hour_offset,total_events,unique_machines,add_events,remove_events,update_events,avg_cpu,avg_memory,std_cpu,std_memory,min_cpu,max_cpu,min_memory,max_memory,unique_switches,unique_platforms,hour_of_day,day_of_week,day_of_month,hour_sin,hour_cos,day_sin,day_cos,lag1_events,lag1_machines,lag1_cpu,lag2_events,lag2_machines,lag2_cpu,lag3_events,lag3_machines,lag3_cpu,lag6_events,lag6_machines,lag6_cpu,lag12_events,lag12_machines,lag12_cpu,lag24_events,lag24_machines,lag24_cpu,ma3_events,ma3_machines,ma3_cpu,ma6_events,ma6_machines,ma6_cpu,ma12_events,ma12_machines,ma12_cpu,ma24_events,ma24_machines,ma24_cpu,ma48_events,ma48_machines,ma48_cpu,roll12_std,roll12_max,roll12_min,roll24_std,roll24_max,roll24_min,pct_change_1h,pct_change_6h,pct_change_24h,diff_1h,diff_6h,diff_24h,cpu_memory_ratio,resource_total,resource_efficiency,events_per_machine,events_quantile,cpu_quantile,memory_quantile,is_high_load,is_low_load,load_category,is_business_hour,is_weekend,is_night,cpu_events_interaction,machines_events_ratio,switches_complexity
50.0,25.0,16.0,0.0,12.0,13.0,0.687421875,0.43345703125,0.19327097095241855,0.22042083781958244,0.38671875,1.0,0.33349609375,1.0,12.0,4.0,2.0,2.0,2.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,29.0,22.0,0.6459455818965518,69.0,51.0,0.7145040760869567,109.0,75.0,0.7088051892201837,168.0,120.0,0.6682245163690478,301.0,217.0,0.6545239825581397,55.0,35.0,0.5459161931818182,41.0,29.666666666666668,0.6826238443278362,90.83333333333333,62.833333333333336,0.6820161785793313,155.58333333333334,112.91666666666667,0.6669691238152936,119.83333333333333,87.16666666666667,0.651772781763343,161.39583333333334,113.16666666666667,0.6519338841553276,82.70809384746198,275.0,25.0,114.97208230760431,408.0,5.0,-0.13793103448275867,-0.8511904761904762,-0.5454545454545454,-4.0,-143.0,-30.0,1.585901806958387,1.12087890625,22.303905940860023,1.562499902343756,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.017185546875,0.6153846153846154,48.0
50.5,17.56574286389015,11.84541400519491,0.0,12.0,13.0,0.7312473029818046,0.4405169593753305,0.19327097095241855,0.22042083781958244,0.38671875,1.0,0.33349609375,1.0,12.0,4.0,2.0,2.0,2.0,0.49999999999999994,0.8660254037844387,0.9749279121818236,-0.22252093395631434,29.0,22.0,0.6459455818965518,69.0,51.0,0.7145040760869567,109.0,75.0,0.7088051892201837,168.0,120.0,0.6682245163690478,301.0,217.0,0.6545239825581397,55.0,35.0,0.5459161931818182,41.0,29.666666666666668,0.6826238443278362,90.83333333333333,62.833333333333336,0.6820161785793313,155.58333333333334,112.91666666666667,0.6669691238152936,119.83333333333333,87.16666666666667,0.651772781763343,161.39583333333334,113.16666666666667,0.6519338841553276,82.70809384746198,275.0,25.0,114.97208230760431,408.0,5.0,-0.13793103448275867,-0.8511904761904762,-0.5454545454545454,-4.0,-143.0,-30.0,1.585901806958387,1.12087890625,22.303905940860023,1.562499902343756,4.0,2.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.017185546875,0.6153846153846154,48.0
51.0,10.0,8.0,0.0,4.0,6.0,0.7697265625,0.433447265625,0.21938935351532535,0.11652919526438477,0.38671875,1.0,0.33349609375,0.6669921875,8.0,4.0,3.0,2.0,2.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,25.0,16.0,0.687421875,29.0,22.0,0.6459455818965518,69.0,51.0,0.7145040760869567,173.0,119.0,0.6727668894508669,221.0,194.0,0.634783300339366,30.0,23.0,0.6501302083333332,21.333333333333332,15.333333333333334,0.7010313397988507,63.666666666666664,44.333333333333336,0.6981761240875201,138.0,97.41666666666667,0.6782143956620131,119.0,86.54166666666667,0.6567559631869541,161.39583333333334,113.16666666666667,0.6522390599365776,89.67213005774252,275.0,10.0,115.7215548671516,408.0,5.0,-0.6,-0.9421965317919075,-0.6666666666666667,-15.0,-163.0,-20.0,1.775821069188296,1.2031738281250002,8.31134409251544,1.2499998437500197,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.007697265625,0.7272727272727273,32.0
51.5,7.510993515823284,6.0073065044166984,0.0,4.0,6.0,0.7377423734722518,0.44117048030989736,0.21938935351532535,0.11652919526438477,0.38671875,1.0,0.33349609375,0.6669921875,8.0,4.0,3.0,2.0,2.0,0.7071067811865475,0.7071067811865476,0.9749279121818236,-0.22252093395631434,25.0,16.0,0.687421875,29.0,22.0,0.6459455818965518,69.0,51.0,0.7145040760869567,173.0,119.0,0.6727668894508669,221.0,194.0,0.634783300339366,30.0,23.0,0.6501302083333332,21.333333333333332,15.333333333333334,0.7010313397988507,63.666666666666664,44.333333333333336,0.6981761240875201,138.0,97.41666666666667,0.6782143956620131,119.0,86.54166666666667,0.6567559631869541,161.39583333333334,113.16666666666667,0.6522390599365776,89.67213005774252,275.0,10.0,115.7215548671516,408.0,5.0,-0.6,-0.9421965317919075,-0.6666666666666667,-15.0,-163.0,-20.0,1.775821069188296,1.2031738281250002,8.31134409251544,1.2499998437500197,2.0,3.0,3.0,0.0,0.0,1.0,0.0,0.0,1.0,0.007697265625,0.7272727272727273,32.0
52.0,5.0,4.0,0.0,4.0,1.0,0.7375,0.466796875,0.2659429106290807,0.1394823059837919,0.38671875,1.0,0.33349609375,0.6669921875,4.0,4.0,4.0,2.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,10.0,8.0,0.7697265625,25.0,16.0,0.687421875,29.0,22.0,0.6459455818965518,140.0,94.0,0.6626534598214286,275.0,207.0,0.6385085227272725,26.0,21.0,0.6074218750000001,13.333333333333334,9.333333333333334,0.7315494791666667,41.166666666666664,29.333333333333332,0.7106505474506153,115.5,80.5,0.6864636854347403,118.125,85.83333333333333,0.662175885061954,161.27083333333334,113.04166666666667,0.652579747081464,85.96881041190541,245.0,5.0,116.53188125070194,408.0,5.0,-0.5,-0.9642857142857143,-0.8076923076923077,-5.0,-135.0,-21.0,1.5799129334082767,1.204296875,4.151796747129525,1.249999687500078,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0036875,0.6666666666666666,16.0
52.5,12.45298394399812,8.94614206951267,0.0,4.0,1.0,0.6758844639379045,0.4112384298159019,0.2659429106290807,0.1394823059837919,0.38671875,1.0,0.33349609375,0.6669921875,4.0,4.0,4.0,2.0,2.0,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,10.0,8.0,0.7697265625,25.0,16.0,0.687421875,29.0,22.0,0.6459455818965518,140.0,94.0,0.6626534598214286,275.0,207.0,0.6385085227272725,26.0,21.0,0.6074218750000001,13.333333333333334,9.333333333333334,0.7315494791666667,41.166666666666664,29.333333333333332,0.7106505474506153,115.5,80.5,0.6864636854347403,118.125,85.83333333333333,0.662175885061954,161.27083333333334,113.04166666666667,0.652579747081464,85.96881041190541,245.0,5.0,116.53188125070194,408.0,5.0,-0.5,-0.9642857142857143,-0.8076923076923077,-5.0,-135.0,-21.0,1.5799129334082767,1.204296875,4.151796747129525,1.249999687500078,0.0,3.0,3.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0036875,0.6666666666666666,16.0
53.0,21.0,13.0,0.0,8.0,13.0,0.6666666666666667,0.373139880952381,0.21504193037559322,0.07266826227585295,0.38671875,1.0,0.33349609375,0.5,13.0,4.0,5.0,2.0,2.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,5.0,4.0,0.7375,10.0,8.0,0.7697265625,25.0,16.0,0.687421875,109.0,75.0,0.7088051892201837,245.0,166.0,0.6398038903061228,18.0,14.0,0.6742621527777778,12.0,8.333333333333334,0.7246310763888889,26.5,19.0,0.7036274603583625,96.83333333333333,67.75,0.6887022501314525,118.25,85.79166666666667,0.661859406473991,161.45833333333334,113.14583333333333,0.6533053872724363,79.35860305467605,213.0,5.0,116.42136737992003,408.0,5.0,3.2,-0.8073394495412844,0.16666666666666674,16.0,-88.0,3.0,1.786635291649388,1.0398065476190477,20.19604497782866,1.61538449112427,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014000000000000002,0.5909090909090909,52.0
53.5,17.122836185576173,11.808748910045832,0.0,8.0,13.0,0.6710230307504449,0.39738928676577284,0.21504193037559322,0.07266826227585295,0.38671875,1.0,0.33349609375,0.5,13.0,4.0,5.0,2.0,2.0,0.9659258262890683,0.25881904510252074,0.9749279121818236,-0.22252093395631434,5.0,4.0,0.7375,10.0,8.0,0.7697265625,25.0,16.0,0.687421875,109.0,75.0,0.7088051892201837,245.0,166.0,0.6398038903061228,18.0,14.0,0.6742621527777778,12.0,8.333333333333334,0.7246310763888889,26.5,19.0,0.7036274603583625,96.83333333333333,67.75,0.6887022501314525,118.25,85.79166666666667,0.661859406473991,161.45833333333334,113.14583333333333,0.6533053872724363,79.35860305467605,213.0,5.0,116.42136737992003,408.0,5.0,3.2,-0.8073394495412844,0.16666666666666674,16.0,-88.0,3.0,1.786635291649388,1.0398065476190477,20.19604497782866,1.61538449112427,3.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.014000000000000002,0.5909090909090909,52.0
54.0,14.0,10.0,0.0,9.0,5.0,0.6873604910714286,0.39296177455357145,0.26124794439177695,0.08279326118735683,0.38671875,1.0,0.33349609375,0.5,10.0,4.0,6.0,2.0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,21.0,13.0,0.6666666666666667,5.0,4.0,0.7375,10.0,8.0,0.7697265625,69.0,51.0,0.7145040760869567,213.0,151.0,0.6627512470657275,16.0,10.0,0.6060791015625001,13.333333333333334,9.0,0.6971757192460318,17.333333333333332,12.166666666666666,0.6991035295224411,80.25,56.0,0.6907530204652609,118.16666666666667,85.79166666666667,0.665246131036863,161.625,113.25,0.6538789239787854,73.44896187150471,200.0,5.0,116.49842942277216,408.0,5.0,-0.33333333333333337,-0.7971014492753623,-0.125,-7.0,-55.0,-2.0,1.749174567113412,1.080322265625,12.959084049625252,1.399999860000014,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.009623046875,0.6666666666666666,40.0
54.5,11.757543375272208,7.562773686500355,0.0,9.0,5.0,0.7230439246576638,0.48412685916375153,0.26124794439177695,0.08279326118735683,0.38671875,1.0,0.33349609375,0.5,10.0,4.0,6.0,2.0,2.0,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,21.0,13.0,0.6666666666666667,5.0,4.0,0.7375,10.0,8.0,0.7697265625,69.0,51.0,0.7145040760869567,213.0,151.0,0.6627512470657275,16.0,10.0,0.6060791015625001,13.333333333333334,9.0,0.6971757192460318,17.333333333333332,12.166666666666666,0.6991035295224411,80.25,56.0,0.6907530204652609,118.16666666666667,85.79166666666667,0.665246131036863,161.625,113.25,0.6538789239787854,73.44896187150471,200.0,5.0,116.49842942277216,408.0,5.0,-0.33333333333333337,-0.7971014492753623,-0.125,-7.0,-55.0,-2.0,1.749174567113412,1.080322265625,12.959084049625252,1.399999860000014,2.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.009623046875,0.6666666666666666,40.0
55.0,10.0,5.0,0.0,5.0,5.0,0.7958984375,0.516748046875,0.21514193716640342,0.26579289833361947,0.591796875,1.0,0.33349609375,1.0,5.0,2.0,7.0,2.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,14.0,10.0,0.6873604910714286,21.0,13.0,0.6666666666666667,5.0,4.0,0.7375,29.0,22.0,0.6459455818965518,200.0,140.0,0.6674609374999992,8.0,6.0,0.529541015625,15.0,9.333333333333334,0.7166418650793651,14.166666666666666,9.333333333333334,0.724095672123016,64.41666666666667,44.75,0.7014561454652609,118.25,85.75,0.6763443569483214,161.72916666666666,113.27083333333333,0.6571544773642021,65.3166529417797,173.0,5.0,116.4168858213852,408.0,5.0,-0.2857142857142857,-0.6551724137931034,0.25,-4.0,-19.0,2.0,1.5402030101712512,1.312646484375,7.618191570116306,1.99999960000008,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007958984375,0.45454545454545453,10.0
55.5,13.019022640293047,6.560415038494271,0.0,5.0,5.0,0.7333231385728577,0.47507938601037053,0.21514193716640342,0.26579289833361947,0.591796875,1.0,0.33349609375,1.0,5.0,2.0,7.0,2.0,2.0,0.9659258262890683,-0.25881904510252063,0.9749279121818236,-0.22252093395631434,14.0,10.0,0.6873604910714286,21.0,13.0,0.6666666666666667,5.0,4.0,0.7375,29.0,22.0,0.6459455818965518,200.0,140.0,0.6674609374999992,8.0,6.0,0.529541015625,15.0,9.333333333333334,0.7166418650793651,14.166666666666666,9.333333333333334,0.724095672123016,64.41666666666667,44.75,0.7014561454652609,118.25,85.75,0.6763443569483214,161.72916666666666,113.27083333333333,0.6571544773642021,65.3166529417797,173.0,5.0,116.4168858213852,408.0,5.0,-0.2857142857142857,-0.6551724137931034,0.25,-4.0,-19.0,2.0,1.5402030101712512,1.312646484375,7.618191570116306,1.99999960000008,2.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,0.007958984375,0.45454545454545453,10.0
56.0,17.0,8.0,0.0,8.0,9.0,0.6433823529411766,0.42176011029411764,0.16595969132357205,0.14580873741438632,0.38671875,1.0,0.33349609375,0.6669921875,8.0,4.0,8.0,2.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,10.0,5.0,0.7958984375,14.0,10.0,0.6873604910714286,21.0,13.0,0.6666666666666667,25.0,16.0,0.687421875,168.0,120.0,0.6682245163690478,14.0,8.0,0.6919642857142858,13.666666666666666,7.666666666666667,0.7088804271708685,12.833333333333334,8.0,0.7167557517798787,51.833333333333336,35.416666666666664,0.699385965179605,118.375,85.75,0.6743201097494419,161.9375,113.35416666666667,0.6540555327082147,57.641262577401015,173.0,5.0,116.30163649826913,408.0,5.0,0.7,-0.31999999999999995,0.2142857142857142,7.0,-8.0,3.0,1.5254662823049525,1.0651424632352944,15.960291347386915,2.1249997343750335,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010937500000000003,0.4444444444444444,32.0
56.5,14.916620553505032,7.4707903425599795,0.0,8.0,9.0,0.6745898770645963,0.41423596295642107,0.16595969132357205,0.14580873741438632,0.38671875,1.0,0.33349609375,0.6669921875,8.0,4.0,8.0,2.0,2.0,0.8660254037844387,-0.4999999999999998,0.9749279121818236,-0.22252093395631434,10.0,5.0,0.7958984375,14.0,10.0,0.6873604910714286,21.0,13.0,0.6666666666666667,25.0,16.0,0.687421875,168.0,120.0,0.6682245163690478,14.0,8.0,0.6919642857142858,13.666666666666666,7.666666666666667,0.7088804271708685,12.833333333333334,8.0,0.7167557517798787,51.833333333333336,35.416666666666664,0.699385965179605,118.375,85.75,0.6743201097494419,161.9375,113.35416666666667,0.6540555327082147,57.641262577401015,173.0,5.0,116.30163649826913,408.0,5.0,0.7,-0.31999999999999995,0.2142857142857142,7.0,-8.0,3.0,1.5254662823049525,1.0651424632352944,15.960291347386915,2.1249997343750335,3.0,1.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.010937500000000003,0.4444444444444444,32.0
57.0,13.0,7.0,0.0,6.0,7.0,0.7040264423076923,0.4103816105769231,0.17407230513421307,0.18771134390531347,0.591796875,1.0,0.33349609375,1.0,7.0,3.0,9.0,2.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,17.0,8.0,0.6433823529411766,10.0,5.0,0.7958984375,14.0,10.0,0.6873604910714286,10.0,8.0,0.7697265625,173.0,119.0,0.6727668894508669,5.0,3.0,0.580078125,13.333333333333334,6.666666666666667,0.7144357442496229,13.333333333333334,7.833333333333333,0.7058057317478275,38.5,26.083333333333332,0.7019909279176738,118.70833333333333,85.91666666666667,0.6794846229705959,162.08333333333334,113.4375,0.6527451026868473,43.943145085459385,140.0,5.0,115.9735648914217,408.0,5.0,-0.23529411764705888,0.30000000000000004,1.6,-4.0,3.0,8.0,1.7155367312419978,1.1144080528846154,11.665375443917904,1.8571425918367725,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00915234375,0.5,21.0
57.5,11.31808010854232,6.397894140286443,0.0,6.0,7.0,0.7072789585319369,0.4631994649052004,0.17407230513421307,0.18771134390531347,0.591796875,1.0,0.33349609375,1.0,7.0,3.0,9.0,2.0,2.0,0.7071067811865476,-0.7071067811865475,0.9749279121818236,-0.22252093395631434,17.0,8.0,0.6433823529411766,10.0,5.0,0.7958984375,14.0,10.0,0.6873604910714286,10.0,8.0,0.7697265625,173.0,119.0,0.6727668894508669,5.0,3.0,0.580078125,13.333333333333334,6.666666666666667,0.7144357442496229,13.333333333333334,7.833333333333333,0.7058057317478275,38.5,26.083333333333332,0.7019909279176738,118.70833333333333,85.91666666666667,0.6794846229705959,162.08333333333334,113.4375,0.6527451026868473,43.943145085459385,140.0,5.0,115.9735648914217,408.0,5.0,-0.23529411764705888,0.30000000000000004,1.6,-4.0,3.0,8.0,1.7155367312419978,1.1144080528846154,11.665375443917904,1.8571425918367725,2.0,2.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,0.00915234375,0.5,21.0
58.0,9.0,5.0,0.0,4.0,5.0,0.7345920138888888,0.5557183159722222,0.15995200761941755,0.2886281688309352,0.591796875,1.0,0.33349609375,1.0,5.0,3.0,10.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,13.0,7.0,0.7040264423076923,17.0,8.0,0.6433823529411766,10.0,5.0,0.7958984375,5.0,4.0,0.7375,140.0,94.0,0.6626534598214286,8.0,6.0,0.58447265625,13.0,6.666666666666667,0.6940002697125859,14.0,8.0,0.7053210673959756,27.583333333333332,18.666666666666668,0.7079858074232955,118.75,85.875,0.6857395962055494,162.14583333333334,113.45833333333333,0.6557030472036296,30.717061688735892,109.0,5.0,115.93223282891287,408.0,5.0,-0.3076923076923077,0.8,0.125,-4.0,4.0,1.0,1.3218759772705249,1.2903103298611112,6.975060818049826,1.799999640000072,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.006611328125,0.5,15.0
58.5,7.480136539120967,4.309565120518518,0.0,4.0,5.0,0.6136902258289869,0.5247432856719632,0.15995200761941755,0.2886281688309352,0.591796875,1.0,0.33349609375,1.0,5.0,3.0,10.0,2.0,2.0,0.49999999999999994,-0.8660254037844387,0.9749279121818236,-0.22252093395631434,13.0,7.0,0.7040264423076923,17.0,8.0,0.6433823529411766,10.0,5.0,0.7958984375,5.0,4.0,0.7375,140.0,94.0,0.6626534598214286,8.0,6.0,0.58447265625,13.0,6.666666666666667,0.6940002697125859,14.0,8.0,0.7053210673959756,27.583333333333332,18.666666666666668,0.7079858074232955,118.75,85.875,0.6857395962055494,162.14583333333334,113.45833333333333,0.6557030472036296,30.717061688735892,109.0,5.0,115.93223282891287,408.0,5.0,-0.3076923076923077,0.8,0.125,-4.0,4.0,1.0,1.3218759772705249,1.2903103298611112,6.975060818049826,1.799999640000072,1.0,3.0,4.0,0.0,1.0,1.0,1.0,0.0,0.0,0.006611328125,0.5,15.0
59.0,6.0,3.0,0.0,3.0,3.0,0.5231119791666667,0.444580078125,0.24760947121627358,0.27209908031404934,0.38671875,1.0,0.33349609375,1.0,3.0,3.0,11.0,2.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,9.0,5.0,0.7345920138888888,13.0,7.0,0.7040264423076923,17.0,8.0,0.6433823529411766,21.0,13.0,0.6666666666666667,109.0,75.0,0.7088051892201837,24.0,19.0,0.6488444010416666,9.333333333333334,5.0,0.6539101451210826,11.5,6.333333333333333,0.6813952861459756,19.0,12.666666666666666,0.6925113732521689,118.0,85.20833333333333,0.6805007452940911,162.125,113.41666666666667,0.6513133600136495,17.40428369427522,69.0,5.0,116.62798530594341,408.0,5.0,-0.33333333333333337,-0.7142857142857143,-0.75,-3.0,-15.0,-18.0,1.1766402235850144,0.9676920572916667,6.200313162101746,1.9999993333335555,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0031386718750000004,0.42857142857142855,9.0
59.5,16.80529639075669,14.259189114857023,0.0,3.0,3.0,0.6171663046745566,0.4248305201707936,0.24760947121627358,0.27209908031404934,0.38671875,1.0,0.33349609375,1.0,3.0,3.0,11.0,2.0,2.0,0.258819045102521,-0.9659258262890682,0.9749279121818236,-0.22252093395631434,9.0,5.0,0.7345920138888888,13.0,7.0,0.7040264423076923,17.0,8.0,0.6433823529411766,21.0,13.0,0.6666666666666667,109.0,75.0,0.7088051892201837,24.0,19.0,0.6488444010416666,9.333333333333334,5.0,0.6539101451210826,11.5,6.333333333333333,0.6813952861459756,19.0,12.666666666666666,0.6925113732521689,118.0,85.20833333333333,0.6805007452940911,162.125,113.41666666666667,0.6513133600136495,17.40428369427522,69.0,5.0,116.62798530594341,408.0,5.0,-0.33333333333333337,-0.7142857142857143,-0.75,-3.0,-15.0,-18.0,1.1766402235850144,0.9676920572916667,6.200313162101746,1.9999993333335555,1.0,0.0,3.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0031386718750000004,0.42857142857142855,9.0
